key,field,en,source
bib-4,title,A little treatise on geometry and the practical making of sundials,summer_2025
bib-5,title,"THE
UNIVERSAL PRACTICE
OF GEOMETRY BY JACQUES
CHAUUET OF CHAMPAGNE, Professor
and Ordinary Reader in Mathematics at the
University of Paris, containing the explanation of
his Cosmometer and of all geometrical instruments,
with figures and demonstrations very useful
and necessary for their understanding.

Dedicated to the high and mighty Lord, Messire Anne d’Anglure,
Gentleman in Ordinary of the King’s Chamber,
Captain of one hundred light horse, Baron of Boursaut
and Giury in Argonne, Beaulnais, Nesle, Aygremille,
etc.",summer_2025
bib-5,imprint,"In Paris,
These copies are printed by Henry Thierry, and sold
at Mont Saint-Hilaire, at the sign of the Cauldron.
1585.
With the King’s Privilege.",summer_2025
bib-6,title,"Christopher Clavius of Bamberg,
of the Society of Jesus.

Practical Geometry.",summer_2025
bib-6,imprint,"Rome,
From the press of Aloisius Zannetti. 1603.

With permission of the superiors",summer_2025
bib-7,title,"A Geometrical Practice, called Pantometria,
divided into three books: Longimetry, Planimetry, and Stereometry, containing manifold rules for the measurement of all lines, surfaces, and solids, together with sundry curious conclusions, both by instruments and without; and also by perspective glasses, to set forth the true description or exact map of any whole region. First framed by Leonard Digges, Gentleman, and lately completed by his son, Thomas Digges.

Who has also added a mathematical treatise of the five regular Platonic solids, and their metamorphosis or transformation into five other equilateral and uniform geometrical solids of his own invention, not hitherto mentioned by any geometricians.",summer_2025
bib-7,imprint,"Printed in London by Henry Bynneman.
1571.",summer_2025
bib-8,title,"Instruction in Measurement, with Compass and Straightedge,
in Lines, Planes, and Whole Bodies,
compiled by Albrecht Dürer,
and brought into print for the use of all lovers of art,
together with the appropriate figures,
in the year 1525.",summer_2025
bib-8,imprint,"With the grace of Imperial privilege,
so that the same may be protected from harm of unlawful copying.",summer_2025
bib-9,title,"The Book of Oronce Finé of Dauphiné,
Royal Professor of the Liberal Arts at Paris,
On Practical Geometry, or on
the practical applications of lengths, planes, and solids:
that is, on the measurement of lines, surfaces, and bodies;
and on other mechanical matters, as a corollary
from the demonstrations of Euclid’s Elements.

Where also is included the Geometric Square
and the Measuring Rods (or staffs).

Now for the first time published among the Germans.",summer_2025
bib-9,imprint,"Strasbourg,
in the year 1543.",summer_2025
bib-10,title,"The Practice of Geometry by Oronce,
Professor of Mathematics to the King, in which
is contained the use of the Geometric Square,
and several other instruments serving to the same purpose:
Together with the method of properly measuring
all kinds of planes and solid quantities,
with figures and demonstrations.

Revised and translated by Pierre Forcadel,
Reader in Mathematics to the King.

Dedicated to the Duke of Guise.",summer_2025
bib-10,imprint,"In Paris,
At the shop of Gilles Gourbin, at the sign of Hope,
opposite the College of Cambrai.
1570.",summer_2025
bib-12,title,"Mathematical Works. Or Mathematical Writings. Treating of geometry, perspective, architecture, and fortification",summer_2025
bib-12,imprint,"The Hague, from the workshop of Henricus Hondius, 1614",summer_2025
bib-13,title,"The Practice of Geometry, Described and Demonstrated by Jean de Merliers,
Professor of Mathematics to the King.

Dedicated to Monseigneur Monsieur Le Febure, Sieur de Caumartin, Councillor to the King,
and General of his finances for the district of Outre-Seine and Yonne, established at Paris.",summer_2025
bib-13,imprint,"In Paris,
At the shop of Gilles Gorbin, at the sign of Hope,
opposite the College of Cambrai.
1575.",summer_2025
bib-14,title,"Summa of Arithmetic, Geometry, Proportion, and Proportionality",summer_2025
bib-15,title,"The Arithmetic of Jacques Peletier of Le Mans,
divided into four books.

Revised and enlarged by the Author.",summer_2025
bib-15,imprint,"At Lyon,
By Jean de Tournes.
1554.

With privilege of the Court.",summer_2025
bib-16,title,"Jacques Peletier, physician and mathematician,
On the Use of Geometry, Book One.

Dedicated to Charles Emmanuel,
son of Emmanuel Philibert, most powerful Duke of Savoy.",summer_2025
bib-16,imprint,"Paris,
At the press of Gilles Gourbin, at the sign of Hope,
opposite the College of Cambrai.
1572.

With the privilege of the King.",summer_2025
bib-17,title,"On the Use of Geometry,

By Jacques Peletier,
Physician and Mathematician.

To the Most Illustrious Lord
Messire Albert de Gondi,
Count of Retz.",summer_2025
bib-17,imprint,"In Paris,
At the shop of Gilles Gourbin, at the sign of Hope, opposite
the College of Cambrai.

1573.

With the privilege of the King.",summer_2025
bib-18,title,"Work entitled Fragments of Mathematics,
in which are treated subjects of Geometry, Astronomy, Geography,
Natural Philosophy, the Sphere, the Astrolabe, Navigation,
and Clocks.

Arranged by Bachelor Juan Pérez de Moya,
native of Santisteban del Puerto.",summer_2025
bib-18,imprint,"With license and Royal privilege.
In Salamanca,
At the house of Juan de Canova.
1568.

Priced at four maravedís per sheet.",summer_2025
bib-19,title,"Treatise on Geometry, Practical and Speculative.

By Bachelor Juan Pérez de Moya,
native of Santisteban del Puerto.",summer_2025
bib-19,imprint,"With license and Royal privilege
of the Kingdoms of Castile and Aragon.

In Alcalá,
By Juan Gracián.
Year 1583.",summer_2025
bib-20,title,"Practical Geometry

Drawn from the Elements of Euclid
and other Authors,
described by Giovanni Pomodoro of Venice,
most excellent mathematician,
and explained by Giovanni Scala, mathematician.

In which are shown in 150 copperplate engravings only those things which a good Geometer ought to know and put to use.

A work no less useful than necessary for surveyors of land, of buildings, and the like; and further for geographers, cosmographers, civil and military architects, artillerymen, private soldiers, captains, field marshals, and for any other person of learning.",summer_2025
bib-20,imprint,"Printed by Stefano de Paulinis,
Rome, with license of the Superiors.
1599.",summer_2025
bib-21,title,"The Arithmetic of Petrus Ramus,
in Two Books: and the Geometry,
in Twenty-Seven.",summer_2025
bib-21,imprint,"Basel,
By Eusebius Episcopius, and the heirs of his brother Nicolaus.
1569.",summer_2025
bib-22,title,The philosophical pearl,summer_2025
bib-23,title,"The Second Part
of the General Treatise on Numbers and Measures by Niccolò Tartaglia,

In which, in eleven books, is explained the higher and more speculative part of Practical Arithmetic, which contains all the rules and practical operations of progressions, roots, proportions, and irrational quantities.",summer_2025
bib-23,imprint,"With his privileges.

In Venice, by Curzio Troiano de’ Navò.
1556.",summer_2025
bib-24,title,"The Definitions
of the Fifth and Sixth Elements of Euclid,
interpreted by Elie Vinet of Saintes.",summer_2025
bib-24,imprint,"Bordeaux,
At the press of Simon Millanges of Bordeaux,
on rue Sainte-Jacques,
1575.",summer_2025
bib-25,title,"The Surveying
of Elie Vinet,

A book of Geometry, teaching how to measure
fields, and many other things.",summer_2025
bib-25,imprint,"In Bordeaux,
By Simon Millanges, Printer to the King,
1577.",summer_2025
bib-26,title,"Moral Works
of
Leon Battista Alberti,
Florentine Gentleman,

In which are contained many teachings,
necessary for the life of man, both in public dignity and in private.

Translated and partly corrected by
Cosimo Bartoli.",summer_2025
bib-26,imprint,"Published by Francesco Franceschi, of Siena. 1568.",summer_2025
bib-27,title,"The Architecture
of Leon Battista Alberti,
Translated into the Florentine tongue
by Cosimo Bartoli,
Gentleman and Florentine Academician.

With the addition of illustrations.",summer_2025
bib-27,imprint,"In Venice, Published by Francesco Franceschi of Siena, 1565.",summer_2025
bib-28,title,"Lessons on
Positive Perspective.

By
Jacques Androuet du Cerceau, Architect.",summer_2025
bib-28,imprint,"In Paris,
Printed by Mamert Patisson.
1586.",summer_2025
bib-29,title,"Book of Architecture
by Jacques Androuet du Cerceau.

In which are contained various designs of plans and
elevations of buildings for lords, gentlemen, and others who
wish to build in the countryside: in some of these are also short treatises
on seigneurial estates with their particular conveniences: also gardens and orchards.

Very useful and necessary for those
who wish to build, so that they may be instructed and
understand the costs and expenses that must be made.",summer_2025
bib-29,imprint,"In Paris,
For Jacques Androuet du Cerceau.
1582.",summer_2025
bib-30,title,"Theoretical and Practical Geometry, in Twelve Books:
In which the geometrical foundations of Euclid, and their uses,
are described in the shortest and easiest way, as in a manual;
for all those versed in building and warfare, land surveyors, and...",summer_2025
bib-30,imprint,"Zürich, Johann Jakob Bodmer, 1627",summer_2025
bib-31,title,"Geometry,
Theoretical and Practical,
or
On Land Surveying,
in Fourteen Books.

In which the foundations of Euclid and their use,
in the measuring and surveying of all lengths, surfaces, and bodies,
with the field-, wine-, corn-, and weight-rods, are included;
written for the benefit and instruction of all who wish to practice
building, land surveying, and sighting.

By Captain Jos. Job. Frölich of Zurich.",summer_2025
bib-31,imprint,"Zürich, Johann Jakob Bodmer, 1646.",summer_2025
bib-32,title,"The Two Books of Francis Bacon,

On the Proficiency and Advancement of Learning, Divine and Human.",summer_2025
bib-33,title,"Cosimo Bartoli,
Gentleman and Florentine Academician,

On the Method of Measuring
distances, surfaces, bodies,
plans, provinces, perspectives, and
all other earthly things that may
occur to men,
According to the true rules of Euclid and of the other
most praised writers.",summer_2025
bib-33,imprint,"In Venice, Printed by Francesco Franceschi of Siena. 1564.",summer_2025
bib-34,title,"Academic Discourses
of Cosimo Bartoli,
Gentleman and Florentine Academician,

On Certain Difficult Passages of Dante.

With some inventions and interpretations, and an index of the most notable things.

With privilege.",summer_2025
bib-34,imprint,"In Venice,
Printed by Francesco de Franceschi of Siena. 1567.",summer_2025
bib-35,title,"Giovanni Battista Benedetti,
Venetian patrician and philosopher.

A Book of Various Speculations
Mathematical and Physical,
the contents of which are indicated on the following page.

To the Most Serene Charles Emmanuel,
Most Invincible Duke of the Allobroges and the Subalpines.",summer_2025
bib-35,imprint,"Turin,
At the press of the heir of Nicolò Bevilacqua,
1585.

With permission of the superiors.",summer_2025
bib-36,title,"Manlius Severinus Boethius,
Senator and formerly Consul of Rome,

On the Consolation
of Philosophy,

Translated by Cosimo Bartoli,
Gentleman of Florence.",summer_2025
bib-36,imprint,"In Florence,
At the press of Lorenzo Torrentino,
Ducal Printer.

With privilege.
1551.",summer_2025
bib-37,title,"The First Inventory of the Terms and Parts of Fortification.
The First Military Nomenclature ...",summer_2025
bib-38,title,"Summary of Practical Geometry,
containing first
Bernhard Cansler’s
short and easy report
on
Land Surveying,
directed to the most common cases of measuring and
partitioning.
Secondly,
Various useful annotations for present times,
in peace and in war, on land and
water,
together with
Arithmetic, Trigonometry, Graphic and
Geography, Nautics, Aqueducts, etc.,
with additions and at times new inventions, etc.
By
M. Abdias Trew,
Professor of Mathematics and Physics
at the University of Altdorf.",summer_2025
bib-38,imprint,"Nuremberg,
Published by Johann Andreae and the heirs of Wolfgang
Endter the Younger.
1673.",summer_2025
bib-38,frontispiece,"MATHEMATICAL SCIENCE.

THE SUM OF PRACTICAL GEOMETRY.

Sloth. Envy. Difficulty.
Contempt. Repentance.",summer_2025
bib-39,title,"On the Fortification of Cities,

By Girolamo Maggi, and Captain Jacomo Castriotto,
Engineer to the Most Christian King of France,
In Three Books.

In which, besides the many inventions of these authors, is contained everything of greatest importance that has been written on this subject up to now; together with countless matters contributed by many lords, captains, and engineers of our own age.

Discourse by Maggi on the fortification of army encampments.
Discourse by Captain Francesco Montemellino on the fortification of the Borgo of Rome.
Treatise on the Ordinances and Order of Battle by Captain Giovacchino da Coniano.
Discourse by the aforesaid Castriotto on the fortresses of France.

With privilege.",summer_2025
bib-39,imprint,"In Venice,
Published by Rutilio Borgominiero, at the sign of Saint George, 1564.",summer_2025
bib-40,title,"On the Circle.
In which is taught how to find the
nearest proportion of the circle’s diameter to its circumference, so that
all circles (with all figures, or lands enclosed with curved lines) can be exactly
measured. Also, the division of all figures within the circle,
beginning with the triangle, square, pentagon, and 15-gon, into irrational numbers,
even should the figure have many — a thousand — sides. Also of the
7, 11, 13, 17, 19, 23-sided figures, and whatever sides or
chords one desires, with their arcs expressed in
degrees, minutes, seconds, etc.,
as one pleases.

Also the tables of Sines, Tangents, and Secants, with
their use, most necessary for land-surveyors: with many other
artful things, never before printed.

Finally, on interest, with all sorts of tables serving thereto, / with its secret, taught with many clever examples, / and throughout the work demonstrated and proved.

All written and brought to print by Ludolph van Ceulen,
born in Hildesheim.",summer_2025
bib-40,imprint,"At Delft,
Printed by Jan Andriesz., bookseller, dwelling at the Market Square,
at the sign of the Golden ABC. Anno 1596.",summer_2025
bib-41,title,"Ptolemy’s Planisphere.
Jordanus’ Planisphere.

With the Commentary of Federico Commandino
of Urbino on Ptolemy’s Planisphere.

In which the entire method of perspective drawing (scenography)
is set forth as briefly as possible, and confirmed by demonstrations.",summer_2025
bib-41,imprint,"Venice, 1558.",summer_2025
bib-42,title,"Book on the Division of Surfaces,
ascribed to Muhammad al-Baghdadi,

Now for the first time published
through the work of John Dee of London
and Federico Commandino of Urbino.

A short treatise on the same subject
by Federico Commandino.",summer_2025
